#,"Date Time, GMT-08:00","Temp, °F (LGR S/N: 21901549, SEN S/N: 21895908, LBL: Temp)","RH, % (LGR S/N: 21901549, SEN S/N: 21895908, LBL: RH)","Water Content, m³/m³ (LGR S/N: 21901549, SEN S/N: 21900338, LBL: Water Content)","Solar Radiation, W/m² (LGR S/N: 21901549, SEN S/N: 21903641, LBL: Solar Radiation)","Wind Speed, mph (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Gust Speed)","Wind Direction, ø (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Wind Direction)","Rain, in (LGR S/N: 21901549, SEN S/N: 21907471, LBL: Rain)"
754,3/16/2024 10:39,63.874,63.153,0.3769,801.9,1.5,3.74,169.9,0
755,3/16/2024 10:54,65.458,59.896,0.3775,775.6,1.5,5.97,195.1,0
756,3/16/2024 11:09,64.531,60.465,0.3769,781.9,2.24,4.47,176.9,0
757,3/16/2024 11:24,66.616,57.992,0.3775,791.9,1.5,3.74,205,0
758,3/16/2024 11:39,67.851,55.213,0.3769,795.6,1.5,4.47,249.9,0
759,3/16/2024 11:54,67.426,53.031,0.3775,789.4,1.5,3.74,226,0
760,3/16/2024 12:09,68.353,50.065,0.3775,779.4,1.5,3,230.2,0
761,3/16/2024 12:24,67.658,54.723,0.3787,764.4,1.5,3,256.9,0
762,3/16/2024 12:39,66.808,53.881,0.378,764.4,1.5,5.23,228.8,0
763,3/16/2024 12:54,66.306,56.829,0.3787,731.9,1.5,3.74,227.4,0
764,3/16/2024 13:09,66.886,53.819,0.378,674.4,1.5,3,265.3,0
765,3/16/2024 13:24,65.341,57.27,0.3787,681.9,1.5,6.73,228.8,0
766,3/16/2024 13:39,64.917,59.673,0.3787,676.9,1.5,3.74,198,0
767,3/16/2024 13:54,66.578,47.701,0.3793,646.9,1.5,3.74,206.4,0
768,3/16/2024 14:09,66.191,48.11,0.3787,569.4,1.5,4.47,271,0
769,3/16/2024 14:24,66.191,52.898,0.3793,716.9,1.5,3,269.6,0
770,3/16/2024 14:39,64.569,52.979,0.3793,366.9,1.5,5.97,210.6,0
771,3/16/2024 14:54,61.983,57.362,0.3793,183.1,0.74,3,251.3,0
772,3/16/2024 15:09,60.323,57.758,0.3793,178.1,0.74,3,240.1,0
773,3/16/2024 15:24,60.053,54.363,0.3793,154.4,0.74,2.24,213.4,0
774,3/16/2024 15:39,60.285,56.034,0.3793,110.6,0.74,2.24,214.8,0
775,3/16/2024 15:54,60.94,51.547,0.3804,64.4,0.74,2.24,202.2,0
776,3/16/2024 16:09,60.633,44.128,0.3811,66.9,0.74,3,228.8,0
777,3/16/2024 16:24,60.4,48.33,0.3798,56.9,0.74,2.24,198,0
778,3/16/2024 16:39,60.13,53.709,0.3816,135.6,0.74,3,240.1,0
779,3/16/2024 16:54,58.354,59.298,0.3811,65.6,0.74,3,237.3,0
780,3/16/2024 17:09,57.196,67.355,0.3811,30.6,0.74,2.24,228.8,0
781,3/16/2024 17:24,56.347,71.109,0.3804,21.9,0,2.24,174.1,0
782,3/16/2024 17:39,55.42,74.357,0.3811,14.4,0,0.74,137.6,0
783,3/16/2024 17:54,54.725,75.256,0.3811,8.1,0,0,139,0
784,3/16/2024 18:09,53.915,77.71,0.3804,1.9,0,0,139,0
785,3/16/2024 18:24,52.718,81.332,0.3798,0.6,0,0,139,0
786,3/16/2024 18:39,52.216,82.21,0.3798,0.6,0,0,139,0
787,3/16/2024 18:54,51.019,83.786,0.3804,0.6,0,1.5,37.9,0
788,3/16/2024 19:09,50.517,83.514,0.3798,0.6,0,1.5,8.4,0
789,3/16/2024 19:24,50.054,84.677,0.3804,0.6,0,1.5,4.2,0
790,3/16/2024 19:39,49.939,87.077,0.3804,0.6,0,1.5,46.3,0
791,3/16/2024 19:54,49.784,86.773,0.3793,0.6,0,1.5,134.8,0
792,3/16/2024 20:09,49.32,87.025,0.3787,0.6,0,1.5,19.7,0
793,3/16/2024 20:24,48.47,89.014,0.3793,0.6,0,0.74,0,0
794,3/16/2024 20:39,48.895,87.927,0.3787,0.6,0.74,2.24,56.2,0
795,3/16/2024 20:54,49.282,85.666,0.3787,0.6,0.74,2.24,56.2,0
796,3/16/2024 21:09,49.474,83.841,0.3787,0.6,0.74,2.24,7,0
797,3/16/2024 21:24,48.895,85.008,0.3787,0.6,0,1.5,355.2,0
798,3/16/2024 21:39,49.437,83.322,0.3787,0.6,0,2.24,2.8,0
799,3/16/2024 21:54,48.857,86.064,0.378,0.6,0.74,1.5,349.6,0
800,3/16/2024 22:09,49.242,85.318,0.378,0.6,0.74,1.5,348.2,0
801,3/16/2024 22:24,49.05,86.526,0.378,0.6,0,1.5,18.3,0
802,3/16/2024 22:39,48.857,85.043,0.378,0.6,0,1.5,18.3,0
803,3/16/2024 22:54,48.742,84.993,0.378,0.6,0,2.24,51.9,0
804,3/16/2024 23:09,49.359,83.227,0.378,0.6,0.74,2.24,355.2,0
805,3/16/2024 23:24,49.861,80.726,0.378,0.6,0.74,2.24,19.7,0
806,3/16/2024 23:39,50.054,77.71,0.378,0.6,0.74,2.24,352.4,0
807,3/16/2024 23:54,50.131,78.773,0.3775,0.6,0.74,2.24,355.2,0
808,3/17/2024 0:09,49.784,78.824,0.3775,0.6,0.74,2.24,0,0
809,3/17/2024 0:24,48.394,82.66,0.3775,0.6,0,1.5,0,0
810,3/17/2024 0:39,48.819,81.335,0.3775,0.6,0,1.5,1.4,0
811,3/17/2024 0:54,48.394,82.512,0.3775,0.6,0,1.5,4.2,0
812,3/17/2024 1:09,50.131,90.208,0.3775,0.6,0.74,3,334.1,0
813,3/17/2024 1:24,50.479,91.127,0.3769,0.6,0.74,3,269.6,0
814,3/17/2024 1:39,50.787,90.68,0.3769,0.6,0.74,2.24,60.4,0
815,3/17/2024 1:54,51.019,89.305,0.3769,0.6,0.74,3.74,59,0
816,3/17/2024 2:09,51.134,86.073,0.3762,0.6,0.74,4.47,92.7,0
817,3/17/2024 2:24,50.594,87.602,0.3762,0.6,0.74,3,91.3,0
818,3/17/2024 2:39,50.131,88.028,0.3769,0.6,0,2.24,353.8,0
819,3/17/2024 2:54,50.864,82.463,0.3769,0.6,0.74,5.23,29.5,0
820,3/17/2024 3:09,48.895,84.526,0.3769,0.6,0.74,2.24,336.9,0
821,3/17/2024 3:24,47.505,86.706,0.3769,0.6,0,2.24,25.3,0
822,3/17/2024 3:39,48.007,85.789,0.3762,0.6,0.74,2.24,40.7,0
823,3/17/2024 3:54,47.815,84.358,0.3769,0.6,0.74,2.24,352.4,0
824,3/17/2024 4:09,47.003,87.036,0.3762,0.6,0,0,355.2,0
825,3/17/2024 4:24,46.463,87.979,0.3762,0.6,0.74,2.24,355.2,0
826,3/17/2024 4:39,47.583,85.544,0.3762,0.6,0.74,2.24,5.6,0
827,3/17/2024 4:54,47.197,88.948,0.3762,0.6,0.74,2.24,353.8,0
828,3/17/2024 5:09,47.158,87.286,0.3762,0.6,0,1.5,355.2,0
829,3/17/2024 5:24,47.39,84.889,0.3762,0.6,0,1.5,355.2,0
830,3/17/2024 5:39,47.66,83.542,0.3762,0.6,0,2.24,355.2,0
831,3/17/2024 5:54,47.08,85.342,0.3762,0.6,0,2.24,106.7,0
832,3/17/2024 6:09,47.197,85.24,0.3769,5.6,0,1.5,33.7,0
833,3/17/2024 6:24,47.775,85.003,0.3769,13.1,0,2.24,22.5,0
834,3/17/2024 6:39,47.853,84.633,0.3762,19.4,0,2.24,0,0
835,3/17/2024 6:54,48.664,83.981,0.3762,51.9,0,2.24,7,0
836,3/17/2024 7:09,53.451,79.554,0.3758,236.9,0,2.24,78.6,0
837,3/17/2024 7:24,57.582,66.806,0.3769,290.6,0,0,75.8,0
838,3/17/2024 7:39,59.783,63.751,0.3769,348.1,0,0.74,80,0
839,3/17/2024 7:54,58.586,71.64,0.3769,395.6,0.74,2.24,116.5,0
840,3/17/2024 8:09,59.86,66.809,0.3762,444.4,0.74,2.24,151.6,0
841,3/17/2024 8:24,61.056,68.182,0.3769,489.4,0.74,2.24,162.9,0
842,3/17/2024 8:39,62.37,62.411,0.3769,531.9,1.5,3.74,209.2,0
843,3/17/2024 8:54,62.794,56.556,0.3769,574.4,1.5,3.74,188.1,0
844,3/17/2024 9:09,64.029,53.858,0.3769,611.9,1.5,3.74,188.1,0
845,3/17/2024 9:24,64.686,60.209,0.3769,645.6,1.5,3.74,185.3,0
846,3/17/2024 9:39,63.952,58.424,0.3769,670.6,1.5,3.74,199.4,0
847,3/17/2024 9:54,65.419,55.085,0.3775,699.4,1.5,3.74,212,0
848,3/17/2024 10:09,65.264,54.606,0.3769,724.4,1.5,3.74,209.2,0
849,3/17/2024 10:24,65.187,53.075,0.3775,746.9,1.5,5.23,182.5,0
850,3/17/2024 10:39,66.538,51.942,0.3775,761.9,1.5,4.47,181.1,0
851,3/17/2024 10:54,66.346,54.202,0.378,780.6,1.5,3.74,169.9,0
852,3/17/2024 11:09,66.538,53.361,0.3775,779.4,2.24,5.97,182.5,0
853,3/17/2024 11:24,65.959,52.363,0.378,785.6,1.5,3.74,175.5,0
854,3/17/2024 11:39,67.581,45.174,0.378,790.6,1.5,4.47,199.4,0
855,3/17/2024 11:54,67.928,46.378,0.378,783.1,1.5,4.47,189.5,0
856,3/17/2024 12:09,68.005,49.097,0.378,776.9,1.5,4.47,196.5,0
857,3/17/2024 12:24,64.839,50.068,0.3787,761.9,2.24,4.47,189.5,0
858,3/17/2024 12:39,65.921,51.69,0.3787,748.1,1.5,3.74,189.5,0
859,3/17/2024 12:54,66.461,49.117,0.3793,730.6,1.5,5.23,179.7,0
860,3/17/2024 13:09,66.114,51.185,0.3787,710.6,1.5,3.74,203.6,0
861,3/17/2024 13:24,66.268,50.796,0.3793,663.1,1.5,4.47,192.3,0
862,3/17/2024 13:39,66.076,53.443,0.3793,555.6,1.5,3,189.5,0
863,3/17/2024 13:54,66.346,51.218,0.3798,628.1,1.5,3.74,190.9,0
864,3/17/2024 14:09,66.925,52.343,0.3793,590.6,1.5,4.47,205,0
865,3/17/2024 14:24,67.001,49.525,0.3798,554.4,1.5,3,192.3,0
866,3/17/2024 14:39,65.998,54.289,0.3793,511.9,1.5,4.47,190.9,0
867,3/17/2024 14:54,64.492,58.923,0.3804,469.4,1.5,3.74,186.7,0
868,3/17/2024 15:09,62.64,63.691,0.3798,414.4,1.5,3,178.3,0
869,3/17/2024 15:24,61.675,64.782,0.3804,48.1,0.74,3,206.4,0
870,3/17/2024 15:39,61.288,64.749,0.3798,46.9,0.74,3.74,210.6,0
871,3/17/2024 15:54,61.133,64.236,0.3798,40.6,0,3,217.6,0
872,3/17/2024 16:09,60.323,66.126,0.3804,41.9,0.74,3,179.7,0
873,3/17/2024 16:24,60.13,69.955,0.3804,29.4,0,1.5,193.7,0
874,3/17/2024 16:39,60.516,71.176,0.3793,51.9,0,0,196.5,0
875,3/17/2024 16:54,59.666,72.573,0.3804,59.4,0,1.5,186.7,0
876,3/17/2024 17:09,59.436,73.501,0.3798,43.1,0,1.5,195.1,0
877,3/17/2024 17:24,59.281,74.371,0.3798,25.6,0,0.74,240.1,0
878,3/17/2024 17:39,58.509,76.67,0.3798,14.4,0,0.74,240.1,0
879,3/17/2024 17:54,57.852,79.071,0.3793,5.6,0,0,240.1,0
880,3/17/2024 18:09,56.849,81.802,0.3793,1.9,0,0,240.1,0
881,3/17/2024 18:24,55.729,83.505,0.3793,0.6,0,0,240.1,0
882,3/17/2024 18:39,54.802,85.626,0.3787,0.6,0,0,240.1,0
883,3/17/2024 18:54,53.992,86.954,0.3787,0.6,0,0,244.3,0
884,3/17/2024 19:09,53.721,85.882,0.3787,0.6,0,2.24,266.7,0
885,3/17/2024 19:24,53.875,83.67,0.3787,0.6,0,0,18.3,0
886,3/17/2024 19:39,54.068,82.76,0.378,0.6,0,0.74,15.4,0
887,3/17/2024 19:54,54.068,82.594,0.378,0.6,0,1.5,9.8,0
888,3/17/2024 20:09,53.605,84.637,0.378,0.6,0,1.5,16.8,0
889,3/17/2024 20:24,53.451,84.677,0.378,0.6,0,1.5,35.1,0
890,3/17/2024 20:39,53.49,85.373,0.378,0.6,0,1.5,22.5,0
891,3/17/2024 20:54,53.798,83.903,0.3793,0.6,0.74,2.24,19.7,0
892,3/17/2024 21:09,53.296,84.372,0.3793,0.6,0,2.24,89.9,0
893,3/17/2024 21:24,53.568,83.552,0.3793,0.6,0,2.24,11.2,0
894,3/17/2024 21:39,53.568,83.095,0.3793,0.6,0.74,1.5,25.3,0
895,3/17/2024 21:54,53.528,83.168,0.3793,0.6,0,1.5,70.2,0
896,3/17/2024 22:09,53.335,83.424,0.3787,0.6,0.74,2.24,12.6,0
897,3/17/2024 22:24,53.22,83.511,0.3787,0.6,0,1.5,11.2,0
898,3/17/2024 22:39,54.3,80.493,0.3787,0.6,0.74,2.24,5.6,0
899,3/17/2024 22:54,54.995,78.062,0.3787,0.6,0.74,2.24,51.9,0
900,3/17/2024 23:09,54.995,77.426,0.3793,0.6,0,1.5,1.4,0
901,3/17/2024 23:24,53.065,81.913,0.3787,0.6,0,0,0,0
902,3/17/2024 23:39,52.678,83.372,0.3787,0.6,0,0.74,0,0
903,3/17/2024 23:54,52.408,83.102,0.3787,0.6,0,0,0,0
904,3/18/2024 0:09,52.873,82.371,0.3787,0.6,0.74,3,18.3,0
905,3/18/2024 0:24,53.451,79.19,0.3787,0.6,0,2.24,355.2,0
906,3/18/2024 0:39,53.413,78.064,0.3787,0.6,0.74,2.24,14,0
907,3/18/2024 0:54,52.948,74.899,0.3787,0.6,0,1.5,8.4,0
908,3/18/2024 1:09,53.49,73.506,0.3787,0.6,0.74,1.5,9.8,0
909,3/18/2024 1:24,52.873,77.659,0.3787,0.6,0,1.5,18.3,0
910,3/18/2024 1:39,52.988,75.184,0.378,0.6,0,2.24,11.2,0
911,3/18/2024 1:54,53.568,72.496,0.3787,0.6,0,2.24,1.4,0
912,3/18/2024 2:09,52.756,74.798,0.3787,0.6,0,2.24,345.4,0
913,3/18/2024 2:24,52.448,77.638,0.3787,0.6,0.74,1.5,353.8,0
914,3/18/2024 2:39,52.486,76.881,0.3787,0.6,0,1.5,355.2,0
915,3/18/2024 2:54,52.254,76.777,0.3793,0.6,0.74,2.24,21.1,0
916,3/18/2024 3:09,52.988,74.006,0.3787,0.6,0.74,2.24,7,0
917,3/18/2024 3:24,53.296,72.583,0.3787,0.6,0.74,2.24,23.9,0
918,3/18/2024 3:39,53.026,70.729,0.3787,0.6,0.74,2.24,54.8,0
919,3/18/2024 3:54,52.371,74.252,0.3787,0.6,0,1.5,47.7,0
920,3/18/2024 4:09,52.718,72.569,0.3787,0.6,0,1.5,26.7,0
921,3/18/2024 4:24,52.448,73.698,0.3787,0.6,0,1.5,11.2,0
922,3/18/2024 4:39,52.911,71.066,0.3804,0.6,0,2.24,1.4,0
923,3/18/2024 4:54,51.868,75.45,0.3798,0.6,0.74,1.5,7,0
924,3/18/2024 5:09,52.448,72.564,0.3816,0.6,0.74,1.5,26.7,0
925,3/18/2024 5:24,53.143,70.118,0.3816,0.6,0.74,1.5,1.4,0
926,3/18/2024 5:39,53.103,71.095,0.3816,0.6,0.74,2.24,1.4,0
927,3/18/2024 5:54,53.413,71.887,0.3822,0.6,0.74,1.5,12.6,0
928,3/18/2024 6:09,53.026,73.741,0.3822,5.6,0,1.5,7,0
929,3/18/2024 6:24,53.953,70.91,0.3822,11.9,0.74,2.24,1.4,0
930,3/18/2024 6:39,54.145,73.469,0.3822,18.1,0,2.24,30.9,0
931,3/18/2024 6:54,55.882,70.092,0.3822,108.1,0.74,2.24,26.7,0
932,3/18/2024 7:09,60.4,61.988,0.3834,249.4,0,1.5,23.9,0
933,3/18/2024 7:24,64.184,58.506,0.384,305.6,0,1.5,50.5,0
934,3/18/2024 7:39,65.187,59.773,0.384,358.1,0,1.5,43.5,0
935,3/18/2024 7:54,68.74,54.604,0.384,411.9,0,0,54.8,0
936,3/18/2024 8:09,67.388,54.778,0.384,460.6,0,0.74,66,0
937,3/18/2024 8:24,67.658,56.817,0.3847,505.6,0.74,2.24,124.9,0
938,3/18/2024 8:39,68.43,58.587,0.3834,548.1,0.74,2.24,160,0
939,3/18/2024 8:54,69.859,54.298,0.384,584.4,0.74,2.24,172.7,0
940,3/18/2024 9:09,70.785,52.432,0.384,624.4,0.74,2.24,192.3,0
941,3/18/2024 9:24,71.674,50.687,0.384,656.9,1.5,3,185.3,0
942,3/18/2024 9:39,73.101,50.182,0.3847,689.4,1.5,4.47,199.4,0
943,3/18/2024 9:54,74.723,48.64,0.3847,718.1,0.74,3,230.2,0
944,3/18/2024 10:09,73.913,49.058,0.3847,736.9,1.5,4.47,261.1,0
945,3/18/2024 10:24,75.34,47.024,0.3847,754.4,1.5,3,237.3,0
946,3/18/2024 10:39,74.26,50.004,0.3847,771.9,1.5,3.74,224.6,0
947,3/18/2024 10:54,76.422,44.961,0.3854,786.9,1.5,3,244.3,0
948,3/18/2024 11:09,76.23,45.879,0.3854,791.9,1.5,3.74,248.5,0
949,3/18/2024 11:24,76.692,48.058,0.3854,795.6,1.5,4.47,223.2,0
950,3/18/2024 11:39,77.117,44.883,0.3854,799.4,1.5,3,262.5,0
951,3/18/2024 11:54,76.23,45.327,0.3854,795.6,1.5,4.47,203.6,0
952,3/18/2024 12:09,77.272,44.231,0.3847,775.6,1.5,5.23,216.2,0
953,3/18/2024 12:24,77.464,46.442,0.3847,773.1,1.5,5.23,202.2,0
954,3/18/2024 12:39,76.5,47.817,0.3847,769.4,1.5,4.47,203.6,0
955,3/18/2024 12:54,75.997,47.198,0.3854,746.9,1.5,4.47,214.8,0.05
956,3/18/2024 13:09,73.796,49.825,0.3859,800.6,1.5,5.23,188.1,0
957,3/18/2024 13:24,74.568,49.085,0.3865,833.1,1.5,3,213.4,0
958,3/18/2024 13:39,77.349,41.192,0.3859,846.9,1.5,3.74,220.4,0
959,3/18/2024 13:54,75.34,48.193,0.3859,738.1,1.5,3.74,223.2,0
960,3/18/2024 14:09,73.449,51.791,0.3859,725.6,0.74,3.74,241.5,0
961,3/18/2024 14:24,73.951,53.416,0.3865,726.9,1.5,3.74,254.1,0
962,3/18/2024 14:39,75.148,48.974,0.3872,701.9,1.5,3.74,244.3,0
963,3/18/2024 14:54,74.106,51.94,0.3872,658.1,0.74,3,209.2,0
964,3/18/2024 15:09,72.214,53.1,0.3872,529.4,0.74,4.47,202.2,0
965,3/18/2024 15:24,71.172,57.133,0.3872,106.9,0.74,3,217.6,0
966,3/18/2024 15:39,71.596,50.591,0.3872,130.6,0.74,3,203.6,0
967,3/18/2024 15:54,70.515,56.776,0.3877,80.6,0.74,1.5,213.4,0
968,3/18/2024 16:09,64.184,60.694,0.3872,108.1,3,17.18,186.7,0
969,3/18/2024 16:24,64.339,59.522,0.3872,94.4,2.24,5.97,193.7,0
970,3/18/2024 16:39,67.156,57.772,0.3872,143.1,1.5,4.47,146,0
971,3/18/2024 16:54,67.001,57.63,0.3872,158.1,1.5,7.47,228.8,0
972,3/18/2024 17:09,65.264,64.64,0.3872,60.6,0,1.5,210.6,0
973,3/18/2024 17:24,64.261,65.826,0.3865,29.4,0,2.24,203.6,0
974,3/18/2024 17:39,63.682,66.54,0.3872,15.6,0,0.74,202.2,0
975,3/18/2024 17:54,62.987,67.788,0.3877,10.6,0,0.74,202.2,0
976,3/18/2024 18:09,62.1,71.722,0.3865,3.1,0,1.5,206.4,0
977,3/18/2024 18:24,60.863,70.617,0.3877,0.6,0.74,2.24,23.9,0
978,3/18/2024 18:39,61.21,57.16,0.3877,0.6,1.5,3,2.8,0
979,3/18/2024 18:54,61.405,54.238,0.3872,0.6,0.74,2.24,355.2,0
980,3/18/2024 19:09,61.25,53.648,0.3872,0.6,0.74,1.5,355.2,0
981,3/18/2024 19:24,61.288,54.231,0.3872,0.6,0.74,2.24,355.2,0
982,3/18/2024 19:39,63.102,47.817,0.3865,0.6,0.74,2.24,355.2,0
983,3/18/2024 19:54,62.022,62.08,0.3872,0.6,1.5,11.21,66,0
984,3/18/2024 20:09,59.589,74.679,0.3865,0.6,3,8.21,190.9,0
985,3/18/2024 20:24,56.772,86.247,0.3859,0.6,3,8.21,157.2,0
986,3/18/2024 20:39,55.767,91.374,0.3854,0.6,3.74,10.47,183.9,0
987,3/18/2024 20:54,55.575,89.914,0.3854,0.6,2.24,7.47,193.7,0
988,3/18/2024 21:09,55.729,86.86,0.3854,0.6,1.5,6.73,189.5,0
989,3/18/2024 21:24,55.497,89.314,0.3854,0.6,1.5,6.73,200.8,0
990,3/18/2024 21:39,55.15,89.465,0.3854,0.6,0.74,3,224.6,0
991,3/18/2024 21:54,55.227,88.464,0.3854,0.6,0.74,3.74,66,0
992,3/18/2024 22:09,54.802,88.682,0.3847,0.6,0.74,4.47,192.3,0
993,3/18/2024 22:24,55.15,88.106,0.3847,0.6,0.74,3,136.2,0
994,3/18/2024 22:39,54.84,86.665,0.3847,0.6,0.74,3,283.6,0
995,3/18/2024 22:54,53.992,87.732,0.3847,0.6,0,1.5,43.5,0
996,3/18/2024 23:09,53.605,85.37,0.3847,0.6,0.74,2.24,33.7,0
997,3/18/2024 23:24,53.451,83.873,0.3847,0.6,0.74,2.24,14,0
998,3/18/2024 23:39,54.262,79.986,0.384,0.6,0.74,1.5,2.8,0
999,3/18/2024 23:54,54.3,79.08,0.384,0.6,0.74,2.24,355.2,0
1000,3/19/2024 0:09,55.112,75.239,0.384,0.6,0.74,2.24,4.2,0
1001,3/19/2024 0:24,55.227,74.064,0.384,0.6,0.74,3,2.8,0
1002,3/19/2024 0:39,54.262,76.368,0.384,0.6,0,1.5,349.6,0
1003,3/19/2024 0:54,53.798,76.159,0.384,0.6,0,1.5,349.6,0
1004,3/19/2024 1:09,53.568,76.219,0.384,0.6,0.74,1.5,349.6,0
1005,3/19/2024 1:24,53.258,75.496,0.384,0.6,0,1.5,349.6,0
1006,3/19/2024 1:39,52.756,77.778,0.3834,0.6,0.74,1.5,349.6,0
1007,3/19/2024 1:54,52.756,78.914,0.384,0.6,0,2.24,346.8,0
1008,3/19/2024 2:09,51.829,81.715,0.3834,0.6,0,2.24,21.1,0
1009,3/19/2024 2:24,51.791,81.216,0.3834,0.6,0.74,2.24,33.7,0
1010,3/19/2024 2:39,53.065,77.288,0.3834,0.6,0.74,2.24,9.8,0
1011,3/19/2024 2:54,53.103,76.123,0.3834,0.6,0.74,2.24,348.2,0
1012,3/19/2024 3:09,52.408,80.009,0.3834,0.6,0,1.5,2.8,0
1013,3/19/2024 3:24,52.678,78.627,0.3834,0.6,0.74,2.24,23.9,0
1014,3/19/2024 3:39,52.563,77.917,0.3829,0.6,0.74,3.74,126.4,0
1015,3/19/2024 3:54,52.448,79.112,0.3829,0.6,0.74,2.24,36.5,0
1016,3/19/2024 4:09,52.254,79.409,0.3829,0.6,0.74,2.24,28.1,0
1017,3/19/2024 4:24,52.641,78.218,0.3829,0.6,0.74,2.24,16.8,0
1018,3/19/2024 4:39,51.714,81.122,0.3829,0.6,0.74,2.24,355.2,0
1019,3/19/2024 4:54,51.328,82.916,0.3829,0.6,0.74,1.5,353.8,0
1020,3/19/2024 5:09,52.023,80.7,0.3829,0.6,0.74,2.24,8.4,0
1021,3/19/2024 5:24,52.061,80.868,0.3829,0.6,0.74,2.24,355.2,0
1022,3/19/2024 5:39,51.636,83.058,0.3822,0.6,0,1.5,198,0
1023,3/19/2024 5:54,52.176,82.113,0.3822,0.6,0.74,3,70.2,0
1024,3/19/2024 6:09,52.525,80.664,0.3822,5.6,0.74,3,351,0
1025,3/19/2024 6:24,52.833,82.827,0.3822,11.9,0.74,2.24,2.8,0
1026,3/19/2024 6:39,53.451,82.338,0.3822,18.1,0.74,2.24,355.2,0
1027,3/19/2024 6:54,54.918,81.785,0.3822,129.4,0.74,2.24,355.2,0
1028,3/19/2024 7:09,59.938,71.04,0.3829,186.9,0.74,2.24,29.5,0
1029,3/19/2024 7:24,63.837,67.866,0.3829,235.6,0,0.74,56.2,0
1030,3/19/2024 7:39,63.142,68.017,0.3829,284.4,0,1.5,61.8,0
1031,3/19/2024 7:54,61.713,69.386,0.3829,335.6,0.74,1.5,151.6,0
1032,3/19/2024 8:09,62.292,68.563,0.3829,384.4,0.74,2.24,155.8,0
1033,3/19/2024 8:24,62.562,67.904,0.3834,434.4,1.5,3,161.5,0
1034,3/19/2024 8:39,64.609,69.474,0.3829,478.1,0.74,4.47,175.5,0
1035,3/19/2024 8:54,63.991,69.122,0.3834,524.4,1.5,5.23,195.1,0
1036,3/19/2024 9:09,63.874,71.557,0.3834,564.4,1.5,3,182.5,0
1037,3/19/2024 9:24,64.261,69.377,0.3834,603.1,1.5,3.74,178.3,0
1038,3/19/2024 9:39,64.762,66.458,0.3834,640.6,1.5,4.47,185.3,0
1039,3/19/2024 9:54,66.731,63.166,0.384,673.1,1.5,3.74,207.8,0
1040,3/19/2024 10:09,66.076,62.524,0.3829,699.4,1.5,3,195.1,0
1041,3/19/2024 10:24,66.231,62.686,0.384,729.4,1.5,3.74,169.9,0
1042,3/19/2024 10:39,67.311,60.066,0.3834,751.9,1.5,4.47,193.7,0
1043,3/19/2024 10:54,67.35,60.134,0.3847,769.4,1.5,4.47,193.7,0
1044,3/19/2024 11:09,67.465,57.47,0.384,785.6,1.5,4.47,193.7,0
1045,3/19/2024 11:24,68.005,59.947,0.3847,796.9,1.5,4.47,195.1,0
1046,3/19/2024 11:39,67.118,60.299,0.384,805.6,1.5,5.23,175.5,0
1047,3/19/2024 11:54,67.35,60.69,0.3847,814.4,1.5,4.47,192.3,0
1048,3/19/2024 12:09,68.083,62.721,0.3847,814.4,2.24,5.23,199.4,0
1049,3/19/2024 12:24,66.654,63.558,0.3854,845.6,1.5,5.97,200.8,0
1050,3/19/2024 12:39,67.195,63.986,0.3847,885.6,1.5,4.47,188.1,0
1051,3/19/2024 12:54,65.766,67.207,0.3854,840.6,1.5,5.23,213.4,0
1052,3/19/2024 13:09,66.616,68.692,0.3854,835.6,1.5,5.23,196.5,0
1053,3/19/2024 13:24,67.35,65.46,0.3859,831.9,1.5,5.23,235.9,0
1054,3/19/2024 13:39,64.609,68.962,0.3854,699.4,1.5,3.74,202.2,0
1055,3/19/2024 13:54,65.574,66.041,0.3859,731.9,1.5,3,192.3,0
1056,3/19/2024 14:09,66.771,65.495,0.3859,718.1,1.5,3.74,202.2,0
1057,3/19/2024 14:24,66.578,67.089,0.3859,479.4,1.5,3.74,206.4,0
1058,3/19/2024 14:39,64.686,69.839,0.3859,150.6,1.5,4.47,210.6,0
1059,3/19/2024 14:54,65.381,69.657,0.3859,608.1,1.5,5.23,186.7,0
1060,3/19/2024 15:09,66.306,69.83,0.3859,573.1,0.74,3.74,198,0
1061,3/19/2024 15:24,64.994,70.82,0.3854,98.1,0.74,3,189.5,0
1062,3/19/2024 15:39,63.682,74.075,0.3859,44.4,0.74,2.24,195.1,0
1063,3/19/2024 15:54,63.874,74.481,0.3859,34.4,0.74,2.24,200.8,0
1064,3/19/2024 16:09,63.567,75.225,0.3854,39.4,0,1.5,221.8,0
1065,3/19/2024 16:24,61.828,76.954,0.3859,35.6,0.74,3,205,0
1066,3/19/2024 16:39,61.713,77.748,0.3854,109.4,0,1.5,190.9,0
1067,3/19/2024 16:54,60.593,79.591,0.3854,188.1,0,3,158.6,0
1068,3/19/2024 17:09,58.971,82.55,0.3859,24.4,0,3,205,0
1069,3/19/2024 17:24,58.122,84.123,0.3854,19.4,0.74,2.24,213.4,0
1070,3/19/2024 17:39,56.887,86.256,0.3847,14.4,0,1.5,185.3,0
1071,3/19/2024 17:54,56.307,88.08,0.384,8.1,0,0,185.3,0
